id,english_term,target_term,hindi_term,english_sentence,target_sentence,hindi_sentence,target_lang,source,needs_manual_review
hi_seed_0219,switch board,स्विच बोर्ड,स्विच बोर्ड,Record the reading of the switch board in the job sheet.,जॉब शीट में स्विच बोर्ड की रीडिंग दर्ज करें।,जॉब शीट में स्विच बोर्ड की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0124,terminal block,टर्मिनल ब्लॉक,टर्मिनल ब्लॉक,Use proper PPE while handling the terminal block.,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0054,phase tester,फेज टेस्टर,फेज टेस्टर,Explain the purpose of phase tester during wiring practice.,वायरिंग अभ्यास के दौरान फेज टेस्टर का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान फेज टेस्टर का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0091,switch board,स्विच बोर्ड,स्विच बोर्ड,Record the reading of the switch board in the job sheet.,जॉब शीट में स्विच बोर्ड की रीडिंग दर्ज करें।,जॉब शीट में स्विच बोर्ड की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0104,control panel,नियंत्रण पैनल,नियंत्रण पैनल,Do not touch the control panel with wet hands.,नियंत्रण पैनल को गीले हाथों से न छुएं।,नियंत्रण पैनल को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0105,copper conductor,तांबा चालक,तांबा चालक,Inspect the copper conductor before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले तांबा चालक की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले तांबा चालक की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0056,resistance,प्रतिरोध,प्रतिरोध,Do not touch the resistance with wet hands.,प्रतिरोध को गीले हाथों से न छुएं।,प्रतिरोध को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0233,copper conductor,तांबा चालक,तांबा चालक,Inspect the copper conductor before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले तांबा चालक की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले तांबा चालक की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0036,cable,केबल,केबल,Use proper PPE while handling the cable.,केबल को संभालते समय उचित पीपीई का उपयोग करें।,केबल को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0071,conduit,कंड्यूट,कंड्यूट,Check whether the conduit is securely connected.,जांचें कि कंड्यूट सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि कंड्यूट सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0052,motor winding,मोटर वाइंडिंग,मोटर वाइंडिंग,Use proper PPE while handling the motor winding.,मोटर वाइंडिंग को संभालते समय उचित पीपीई का उपयोग करें।,मोटर वाइंडिंग को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0213,neutral wire,न्यूट्रल तार,न्यूट्रल तार,Replace the damaged neutral wire only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0123,switch board,स्विच बोर्ड,स्विच बोर्ड,Record the reading of the switch board in the job sheet.,जॉब शीट में स्विच बोर्ड की रीडिंग दर्ज करें।,जॉब शीट में स्विच बोर्ड की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0146,main switch,मुख्य स्विच,मुख्य स्विच,The trainee must identify the correct main switch.,प्रशिक्षु को सही मुख्य स्विच की पहचान करनी चाहिए।,प्रशिक्षु को सही मुख्य स्विच की पहचान करनी चाहिए।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0172,electrical load,विद्युत भार,विद्युत भार,Use proper PPE while handling the electrical load.,विद्युत भार को संभालते समय उचित पीपीई का उपयोग करें।,विद्युत भार को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0224,wire stripper,वायर स्ट्रिपर,वायर स्ट्रिपर,Do not touch the wire stripper with wet hands.,वायर स्ट्रिपर को गीले हाथों से न छुएं।,वायर स्ट्रिपर को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0051,megger,मेगर,मेगर,Record the reading of the megger in the job sheet.,जॉब शीट में मेगर की रीडिंग दर्ज करें।,जॉब शीट में मेगर की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0214,phase tester,फेज टेस्टर,फेज टेस्टर,Explain the purpose of phase tester during wiring practice.,वायरिंग अभ्यास के दौरान फेज टेस्टर का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान फेज टेस्टर का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0095,voltmeter,वोल्टमीटर,वोल्टमीटर,Check whether the voltmeter is securely connected.,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0134,circuit breaker,सर्किट ब्रेकर,सर्किट ब्रेकर,Explain the purpose of circuit breaker during wiring practice.,वायरिंग अभ्यास के दौरान सर्किट ब्रेकर का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान सर्किट ब्रेकर का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0198,circuit breaker,सर्किट ब्रेकर,सर्किट ब्रेकर,Explain the purpose of circuit breaker during wiring practice.,वायरिंग अभ्यास के दौरान सर्किट ब्रेकर का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान सर्किट ब्रेकर का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0129,ac supply,एसी आपूर्ति,एसी आपूर्ति,Inspect the ac supply before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले एसी आपूर्ति की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले एसी आपूर्ति की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0028,terminal block,टर्मिनल ब्लॉक,टर्मिनल ब्लॉक,Use proper PPE while handling the terminal block.,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0008,control panel,नियंत्रण पैनल,नियंत्रण पैनल,Do not touch the control panel with wet hands.,नियंत्रण पैनल को गीले हाथों से न छुएं।,नियंत्रण पैनल को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0237,fuse,फ्यूज,फ्यूज,Replace the damaged fuse only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब फ्यूज बदलें।,आपूर्ति अलग करने के बाद ही खराब फ्यूज बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0229,capacitor,संधारित्र,संधारित्र,Replace the damaged capacitor only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब संधारित्र बदलें।,आपूर्ति अलग करने के बाद ही खराब संधारित्र बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0194,ammeter,अमीटर,अमीटर,The trainee must identify the correct ammeter.,प्रशिक्षु को सही अमीटर की पहचान करनी चाहिए।,प्रशिक्षु को सही अमीटर की पहचान करनी चाहिए।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0022,phase tester,फेज टेस्टर,फेज टेस्टर,Explain the purpose of phase tester during wiring practice.,वायरिंग अभ्यास के दौरान फेज टेस्टर का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान फेज टेस्टर का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0046,insulation,इन्सुलेशन,इन्सुलेशन,Explain the purpose of insulation during wiring practice.,वायरिंग अभ्यास के दौरान इन्सुलेशन का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान इन्सुलेशन का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0060,terminal block,टर्मिनल ब्लॉक,टर्मिनल ब्लॉक,Use proper PPE while handling the terminal block.,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0121,safety shoes,सुरक्षा जूते,सुरक्षा जूते,Inspect the safety shoes before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले सुरक्षा जूते की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले सुरक्षा जूते की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0003,apprentice,प्रशिक्षु,प्रशिक्षु,Record the reading of the apprentice in the job sheet.,जॉब शीट में प्रशिक्षु की रीडिंग दर्ज करें।,जॉब शीट में प्रशिक्षु की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0089,safety shoes,सुरक्षा जूते,सुरक्षा जूते,Inspect the safety shoes before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले सुरक्षा जूते की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले सुरक्षा जूते की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0099,apprentice,प्रशिक्षु,प्रशिक्षु,Record the reading of the apprentice in the job sheet.,जॉब शीट में प्रशिक्षु की रीडिंग दर्ज करें।,जॉब शीट में प्रशिक्षु की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0073,copper conductor,तांबा चालक,तांबा चालक,Inspect the copper conductor before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले तांबा चालक की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले तांबा चालक की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0158,voltage,वोल्टेज,वोल्टेज,Explain the purpose of voltage during wiring practice.,वायरिंग अभ्यास के दौरान वोल्टेज का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान वोल्टेज का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0080,leakage current,लीकेज करंट,लीकेज करंट,Do not touch the leakage current with wet hands.,लीकेज करंट को गीले हाथों से न छुएं।,लीकेज करंट को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0180,motor winding,मोटर वाइंडिंग,मोटर वाइंडिंग,Use proper PPE while handling the motor winding.,मोटर वाइंडिंग को संभालते समय उचित पीपीई का उपयोग करें।,मोटर वाइंडिंग को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0182,phase tester,फेज टेस्टर,फेज टेस्टर,Explain the purpose of phase tester during wiring practice.,वायरिंग अभ्यास के दौरान फेज टेस्टर का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान फेज टेस्टर का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0122,single phase,सिंगल फेज,सिंगल फेज,The trainee must identify the correct single phase.,प्रशिक्षु को सही सिंगल फेज की पहचान करनी चाहिए।,प्रशिक्षु को सही सिंगल फेज की पहचान करनी चाहिए।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0070,circuit breaker,सर्किट ब्रेकर,सर्किट ब्रेकर,Explain the purpose of circuit breaker during wiring practice.,वायरिंग अभ्यास के दौरान सर्किट ब्रेकर का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान सर्किट ब्रेकर का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0220,terminal block,टर्मिनल ब्लॉक,टर्मिनल ब्लॉक,Use proper PPE while handling the terminal block.,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0222,voltage,वोल्टेज,वोल्टेज,Explain the purpose of voltage during wiring practice.,वायरिंग अभ्यास के दौरान वोल्टेज का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान वोल्टेज का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0170,earthing,अर्थिंग,अर्थिंग,The trainee must identify the correct earthing.,प्रशिक्षु को सही अर्थिंग की पहचान करनी चाहिए।,प्रशिक्षु को सही अर्थिंग की पहचान करनी चाहिए।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0177,live wire,लाइव तार,लाइव तार,Inspect the live wire before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0090,single phase,सिंगल फेज,सिंगल फेज,The trainee must identify the correct single phase.,प्रशिक्षु को सही सिंगल फेज की पहचान करनी चाहिए।,प्रशिक्षु को सही सिंगल फेज की पहचान करनी चाहिए।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0171,electric shock,बिजली का झटका,बिजली का झटका,Record the reading of the electric shock in the job sheet.,जॉब शीट में बिजली का झटका की रीडिंग दर्ज करें।,जॉब शीट में बिजली का झटका की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0173,fuse,फ्यूज,फ्यूज,Replace the damaged fuse only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब फ्यूज बदलें।,आपूर्ति अलग करने के बाद ही खराब फ्यूज बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0202,earthing,अर्थिंग,अर्थिंग,The trainee must identify the correct earthing.,प्रशिक्षु को सही अर्थिंग की पहचान करनी चाहिए।,प्रशिक्षु को सही अर्थिंग की पहचान करनी चाहिए।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0020,motor winding,मोटर वाइंडिंग,मोटर वाइंडिंग,Use proper PPE while handling the motor winding.,मोटर वाइंडिंग को संभालते समय उचित पीपीई का उपयोग करें।,मोटर वाइंडिंग को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0011,electric shock,बिजली का झटका,बिजली का झटका,Record the reading of the electric shock in the job sheet.,जॉब शीट में बिजली का झटका की रीडिंग दर्ज करें।,जॉब शीट में बिजली का झटका की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0152,resistance,प्रतिरोध,प्रतिरोध,Do not touch the resistance with wet hands.,प्रतिरोध को गीले हाथों से न छुएं।,प्रतिरोध को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0126,voltage,वोल्टेज,वोल्टेज,Explain the purpose of voltage during wiring practice.,वायरिंग अभ्यास के दौरान वोल्टेज का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान वोल्टेज का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0239,junction box,जंक्शन बॉक्स,जंक्शन बॉक्स,Check whether the junction box is securely connected.,जांचें कि जंक्शन बॉक्स सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि जंक्शन बॉक्स सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0179,megger,मेगर,मेगर,Record the reading of the megger in the job sheet.,जॉब शीट में मेगर की रीडिंग दर्ज करें।,जॉब शीट में मेगर की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0043,electric shock,बिजली का झटका,बिजली का झटका,Record the reading of the electric shock in the job sheet.,जॉब शीट में बिजली का झटका की रीडिंग दर्ज करें।,जॉब शीट में बिजली का झटका की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0199,conduit,कंड्यूट,कंड्यूट,Check whether the conduit is securely connected.,जांचें कि कंड्यूट सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि कंड्यूट सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0132,cable,केबल,केबल,Use proper PPE while handling the cable.,केबल को संभालते समय उचित पीपीई का उपयोग करें।,केबल को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0196,cable,केबल,केबल,Use proper PPE while handling the cable.,केबल को संभालते समय उचित पीपीई का उपयोग करें।,केबल को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0235,electric shock,बिजली का झटका,बिजली का झटका,Record the reading of the electric shock in the job sheet.,जॉब शीट में बिजली का झटका की रीडिंग दर्ज करें।,जॉब शीट में बिजली का झटका की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0156,terminal block,टर्मिनल ब्लॉक,टर्मिनल ब्लॉक,Use proper PPE while handling the terminal block.,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,टर्मिनल ब्लॉक को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0074,earthing,अर्थिंग,अर्थिंग,The trainee must identify the correct earthing.,प्रशिक्षु को सही अर्थिंग की पहचान करनी चाहिए।,प्रशिक्षु को सही अर्थिंग की पहचान करनी चाहिए।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0115,megger,मेगर,मेगर,Record the reading of the megger in the job sheet.,जॉब शीट में मेगर की रीडिंग दर्ज करें।,जॉब शीट में मेगर की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0088,resistance,प्रतिरोध,प्रतिरोध,Do not touch the resistance with wet hands.,प्रतिरोध को गीले हाथों से न छुएं।,प्रतिरोध को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0127,voltmeter,वोल्टमीटर,वोल्टमीटर,Check whether the voltmeter is securely connected.,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0135,conduit,कंड्यूट,कंड्यूट,Check whether the conduit is securely connected.,जांचें कि कंड्यूट सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि कंड्यूट सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0168,control panel,नियंत्रण पैनल,नियंत्रण पैनल,Do not touch the control panel with wet hands.,नियंत्रण पैनल को गीले हाथों से न छुएं।,नियंत्रण पैनल को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0208,leakage current,लीकेज करंट,लीकेज करंट,Do not touch the leakage current with wet hands.,लीकेज करंट को गीले हाथों से न छुएं।,लीकेज करंट को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0021,neutral wire,न्यूट्रल तार,न्यूट्रल तार,Replace the damaged neutral wire only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0063,voltmeter,वोल्टमीटर,वोल्टमीटर,Check whether the voltmeter is securely connected.,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0191,voltmeter,वोल्टमीटर,वोल्टमीटर,Check whether the voltmeter is securely connected.,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0064,wire stripper,वायर स्ट्रिपर,वायर स्ट्रिपर,Do not touch the wire stripper with wet hands.,वायर स्ट्रिपर को गीले हाथों से न छुएं।,वायर स्ट्रिपर को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0077,fuse,फ्यूज,फ्यूज,Replace the damaged fuse only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब फ्यूज बदलें।,आपूर्ति अलग करने के बाद ही खराब फ्यूज बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0093,three phase,थ्री फेज,थ्री फेज,Replace the damaged three phase only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब थ्री फेज बदलें।,आपूर्ति अलग करने के बाद ही खराब थ्री फेज बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0117,neutral wire,न्यूट्रल तार,न्यूट्रल तार,Replace the damaged neutral wire only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0207,junction box,जंक्शन बॉक्स,जंक्शन बॉक्स,Check whether the junction box is securely connected.,जांचें कि जंक्शन बॉक्स सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि जंक्शन बॉक्स सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0120,resistance,प्रतिरोध,प्रतिरोध,Do not touch the resistance with wet hands.,प्रतिरोध को गीले हाथों से न छुएं।,प्रतिरोध को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0081,live wire,लाइव तार,लाइव तार,Inspect the live wire before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0110,insulation,इन्सुलेशन,इन्सुलेशन,Explain the purpose of insulation during wiring practice.,वायरिंग अभ्यास के दौरान इन्सुलेशन का उद्देश्य समझाएं।,वायरिंग अभ्यास के दौरान इन्सुलेशन का उद्देश्य समझाएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0137,copper conductor,तांबा चालक,तांबा चालक,Inspect the copper conductor before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले तांबा चालक की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले तांबा चालक की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0192,wire stripper,वायर स्ट्रिपर,वायर स्ट्रिपर,Do not touch the wire stripper with wet hands.,वायर स्ट्रिपर को गीले हाथों से न छुएं।,वायर स्ट्रिपर को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0128,wire stripper,वायर स्ट्रिपर,वायर स्ट्रिपर,Do not touch the wire stripper with wet hands.,वायर स्ट्रिपर को गीले हाथों से न छुएं।,वायर स्ट्रिपर को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0053,neutral wire,न्यूट्रल तार,न्यूट्रल तार,Replace the damaged neutral wire only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0159,voltmeter,वोल्टमीटर,वोल्टमीटर,Check whether the voltmeter is securely connected.,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि वोल्टमीटर सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0209,live wire,लाइव तार,लाइव तार,Inspect the live wire before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0215,protective device,सुरक्षा उपकरण,सुरक्षा उपकरण,Check whether the protective device is securely connected.,जांचें कि सुरक्षा उपकरण सुरक्षित रूप से जुड़ा है या नहीं।,जांचें कि सुरक्षा उपकरण सुरक्षित रूप से जुड़ा है या नहीं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0017,live wire,लाइव तार,लाइव तार,Inspect the live wire before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0141,fuse,फ्यूज,फ्यूज,Replace the damaged fuse only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब फ्यूज बदलें।,आपूर्ति अलग करने के बाद ही खराब फ्यूज बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0232,control panel,नियंत्रण पैनल,नियंत्रण पैनल,Do not touch the control panel with wet hands.,नियंत्रण पैनल को गीले हाथों से न छुएं।,नियंत्रण पैनल को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0096,wire stripper,वायर स्ट्रिपर,वायर स्ट्रिपर,Do not touch the wire stripper with wet hands.,वायर स्ट्रिपर को गीले हाथों से न छुएं।,वायर स्ट्रिपर को गीले हाथों से न छुएं।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0049,live wire,लाइव तार,लाइव तार,Inspect the live wire before starting the practical task.,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,व्यावहारिक कार्य शुरू करने से पहले लाइव तार की जांच करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0164,cable,केबल,केबल,Use proper PPE while handling the cable.,केबल को संभालते समय उचित पीपीई का उपयोग करें।,केबल को संभालते समय उचित पीपीई का उपयोग करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0195,apprentice,प्रशिक्षु,प्रशिक्षु,Record the reading of the apprentice in the job sheet.,जॉब शीट में प्रशिक्षु की रीडिंग दर्ज करें।,जॉब शीट में प्रशिक्षु की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0149,neutral wire,न्यूट्रल तार,न्यूट्रल तार,Replace the damaged neutral wire only after isolating the supply.,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,आपूर्ति अलग करने के बाद ही खराब न्यूट्रल तार बदलें।,hin_Deva,machine_seed_glossary_for_method_development,True
hi_seed_0027,switch board,स्विच बोर्ड,स्विच बोर्ड,Record the reading of the switch board in the job sheet.,जॉब शीट में स्विच बोर्ड की रीडिंग दर्ज करें।,जॉब शीट में स्विच बोर्ड की रीडिंग दर्ज करें।,hin_Deva,machine_seed_glossary_for_method_development,True
