id,english_term,target_term,hindi_term,english_sentence,target_sentence,hindi_sentence,target_lang,source,needs_manual_review
hi_raw_Electrician (Tr_0151,voltage,वोल्टेज,वोल्टेज,• check the voltage & curren,• check the वोल्टेज & curren,• check the वोल्टेज & curren,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0182,voltage,वोल्टेज,वोल्टेज,5 Set the charging voltage of 13,5 Set the charging वोल्टेज of 13,5 Set the charging वोल्टेज of 13,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0119,voltage,वोल्टेज,वोल्टेज,rite the Kirchhoff’s voltage equations for the closed paths,rite the Kirchhoff’s वोल्टेज equations for the closed paths,rite the Kirchhoff’s वोल्टेज equations for the closed paths,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0217,fuse,फ्यूज,फ्यूज,5 After satisfactory test results connect the electrical wiring supply mains through the protective fuse & MCB’,5 After satisfactory test results connect the electrical wiring supply mains through the protective फ्यूज & MCB’,5 After satisfactory test results connect the electrical wiring supply mains through the protective फ्यूज & MCB’,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0115,voltage,वोल्टेज,वोल्टेज,Verify Kirchhoff’s Voltage Law - KVL,Verify Kirchhoff’s वोल्टेज Law - KVL,Verify Kirchhoff’s वोल्टेज Law - KVL,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0276,neutral wire,न्यूट्रल तार,न्यूट्रल तार,connected to the earthing point as well as neutral wire of main incoming supply,connected to the earthing point as well as न्यूट्रल तार of main incoming supply,connected to the earthing point as well as न्यूट्रल तार of main incoming supply,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0007,conduit,कंड्यूट,कंड्यूट,21 To carry out Electrical wiring on PVC casing capping & PVC conduit pipe 40,21 To carry out Electrical wiring on PVC casing capping & PVC कंड्यूट pipe 40,21 To carry out Electrical wiring on PVC casing capping & PVC कंड्यूट pipe 40,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0170,voltage,वोल्टेज,वोल्टेज,ity of electrolyte and battery voltage,ity of electrolyte and battery वोल्टेज,ity of electrolyte and battery वोल्टेज,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0077,resistance,प्रतिरोध,प्रतिरोध,Method-2 (Constant resistance & variable voltage method),Method-2 (Constant प्रतिरोध & variable voltage method),Method-2 (Constant प्रतिरोध & variable voltage method),hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0229,fuse,फ्यूज,फ्यूज,"Identify the different types of fuses, their construction and ratings","Identify the different types of फ्यूजs, their construction and ratings","Identify the different types of फ्यूजs, their construction and ratings",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0010,earthing,अर्थिंग,अर्थिंग,25 Testing of protective multiple earthing (PME) connection 48,25 Testing of protective multiple अर्थिंग (PME) connection 48,25 Testing of protective multiple अर्थिंग (PME) connection 48,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0293,capacitor,संधारित्र,संधारित्र,"EXERCISE 27 : Identify various types of capacitors,","EXERCISE 27 : Identify various types of संधारित्रs,","EXERCISE 27 : Identify various types of संधारित्रs,",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0241,cable,केबल,केबल,"rotective elements, wires & cables etc","rotective elements, wires & केबलs etc","rotective elements, wires & केबलs etc",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0302,capacitor,संधारित्र,संधारित्र,Identification of capacitors,Identification of संधारित्रs,Identification of संधारित्रs,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician_0001,three phase,थ्री फेज,थ्री फेज,"a) Construct energy measurement circuit with three phase energy meter , Voltmeter and","a) Construct energy measurement circuit with थ्री फेज energy meter , Voltmeter and","a) Construct energy measurement circuit with थ्री फेज energy meter , Voltmeter and",hin_Deva,data/raw/Electrician.txt,True
hi_raw_Electrician (Tr_0149,voltage,वोल्टेज,वोल्टेज,ery for charging and measure the charging voltage & current,ery for charging and measure the charging वोल्टेज & current,ery for charging and measure the charging वोल्टेज & current,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0004,voltage,वोल्टेज,वोल्टेज,08 Measure the current and voltage in electrical circuits to verify Kirchhoff’s Law 15,08 Measure the current and वोल्टेज in electrical circuits to verify Kirchhoff’s Law 15,08 Measure the current and वोल्टेज in electrical circuits to verify Kirchhoff’s Law 15,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0262,resistance,प्रतिरोध,प्रतिरोध,3 to 5 readings of earth resistance and take average value which is measured,3 to 5 readings of earth प्रतिरोध and take average value which is measured,3 to 5 readings of earth प्रतिरोध and take average value which is measured,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0202,resistance,प्रतिरोध,प्रतिरोध,Reduce the potentiometer resistance in steps until voltm,Reduce the potentiometer प्रतिरोध in steps until voltm,Reduce the potentiometer प्रतिरोध in steps until voltm,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0012,voltage,वोल्टेज,वोल्टेज,29 To measure the voltage & current in Star and Delta connection 56,29 To measure the वोल्टेज & current in Star and Delta connection 56,29 To measure the वोल्टेज & current in Star and Delta connection 56,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0220,resistance,प्रतिरोध,प्रतिरोध,Insulation resistance test between conductors,Insulation प्रतिरोध test between conductors,Insulation प्रतिरोध test between conductors,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0055,voltage,वोल्टेज,वोल्टेज,• verify the ohms law by keeping supply voltage constant,• verify the ohms law by keeping supply वोल्टेज constant,• verify the ohms law by keeping supply वोल्टेज constant,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0150,voltage,वोल्टेज,वोल्टेज,Check the battery voltage and AH rating of battery,Check the battery वोल्टेज and AH rating of battery,Check the battery वोल्टेज and AH rating of battery,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0006,earthing,अर्थिंग,अर्थिंग,"Module 4: Electrical Wiring Practice, Earthing","Module 4: Electrical Wiring Practice, अर्थिंग","Module 4: Electrical Wiring Practice, अर्थिंग",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0315,capacitor,संधारित्र,संधारित्र,1 Discharge the given capacitor,1 Discharge the given संधारित्र,1 Discharge the given संधारित्र,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0221,fuse,फ्यूज,फ्यूज,"EXERCISE 22 : To identify protective fuse, MCB, ELCB","EXERCISE 22 : To identify protective फ्यूज, MCB, ELCB","EXERCISE 22 : To identify protective फ्यूज, MCB, ELCB",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0145,voltage,वोल्टेज,वोल्टेज,Rated voltage: 230 V,Rated वोल्टेज: 230 V,Rated वोल्टेज: 230 V,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0304,voltage,वोल्टेज,वोल्टेज,2 Read the value of capacitance and working voltage from,2 Read the value of capacitance and working वोल्टेज from,2 Read the value of capacitance and working वोल्टेज from,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0024,voltage,वोल्टेज,वोल्टेज,"80 Start and run, build up voltage and load MG set 178","80 Start and run, build up वोल्टेज and load MG set 178","80 Start and run, build up वोल्टेज and load MG set 178",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0147,resistance,प्रतिरोध,प्रतिरोध,3 Amp the required size of nichrome wire is 24 SWG and resistance is 4,3 Amp the required size of nichrome wire is 24 SWG and प्रतिरोध is 4,3 Amp the required size of nichrome wire is 24 SWG and प्रतिरोध is 4,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0187,voltage,वोल्टेज,वोल्टेज,"rging current & voltage, and wait until batter","rging current & वोल्टेज, and wait until batter","rging current & वोल्टेज, and wait until batter",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0193,cable,केबल,केबल,ctor with cable,ctor with केबल,ctor with केबल,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0192,ammeter,अमीटर,अमीटर,"Ammeter (MC, 0-5 Amp)","अमीटर (MC, 0-5 Amp)","अमीटर (MC, 0-5 Amp)",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0226,fuse,फ्यूज,फ्यूज,"• Fuses - kit kat, cartridge, HRC,","• फ्यूजs - kit kat, cartridge, HRC,","• फ्यूजs - kit kat, cartridge, HRC,",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0011,capacitor,संधारित्र,संधारित्र,"27 Identify various types of capacitors, charging / discharging and testing 51","27 Identify various types of संधारित्रs, charging / discharging and testing 51","27 Identify various types of संधारित्रs, charging / discharging and testing 51",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0251,resistance,प्रतिरोध,प्रतिरोध,• Resistance 100 Ω - 1 No,• प्रतिरोध 100 Ω - 1 No,• प्रतिरोध 100 Ω - 1 No,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0282,neutral wire,न्यूट्रल तार,न्यूट्रल तार,disconnection of neutral wire and measure the voltage and current in the,disconnection of न्यूट्रल तार and measure the voltage and current in the,disconnection of न्यूट्रल तार and measure the voltage and current in the,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0080,voltage,वोल्टेज,वोल्टेज,"• measure the voltage, current and resistance value in se","• measure the वोल्टेज, current and resistance value in se","• measure the वोल्टेज, current and resistance value in se",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0093,ammeter,अमीटर,अमीटर,e of lamps / resisters and note voltmeter & Ammeter readings,e of lamps / resisters and note voltmeter & अमीटर readings,e of lamps / resisters and note voltmeter & अमीटर readings,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0148,resistance,प्रतिरोध,प्रतिरोध,But total resistance of heating coil is 53 Ω,But total प्रतिरोध of heating coil is 53 Ω,But total प्रतिरोध of heating coil is 53 Ω,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0244,conduit,कंड्यूट,कंड्यूट,Draw the PVC copper into the conduit pipes with the help of GI fish wire as per circuit diagram and No,Draw the PVC copper into the कंड्यूट pipes with the help of GI fish wire as per circuit diagram and No,Draw the PVC copper into the कंड्यूट pipes with the help of GI fish wire as per circuit diagram and No,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0317,capacitor,संधारित्र,संधारित्र,Identified various types of capacitors and it’,Identified various types of संधारित्रs and it’,Identified various types of संधारित्रs and it’,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician_0002,voltmeter,वोल्टमीटर,वोल्टमीटर,"a) Construct energy measurement circuit with three phase energy meter , Voltmeter and","a) Construct energy measurement circuit with three phase energy meter , वोल्टमीटर and","a) Construct energy measurement circuit with three phase energy meter , वोल्टमीटर and",hin_Deva,data/raw/Electrician.txt,True
hi_raw_Electrician (Tr_0284,copper conductor,तांबा चालक,तांबा चालक,• wound the bare copper conductor on plastic bobbin,• wound the bare तांबा चालक on plastic bobbin,• wound the bare तांबा चालक on plastic bobbin,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0066,resistance,प्रतिरोध,प्रतिरोध,erify the ohms law with variable voltage & constant resistance method,erify the ohms law with variable voltage & constant प्रतिरोध method,erify the ohms law with variable voltage & constant प्रतिरोध method,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0268,resistance,प्रतिरोध,प्रतिरोध,alue of Earth Resistance: < 2 Ω,alue of Earth प्रतिरोध: < 2 Ω,alue of Earth प्रतिरोध: < 2 Ω,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0134,insulation,इन्सुलेशन,इन्सुलेशन,skin the insulation of wire and crimp the lug with crimpin,skin the इन्सुलेशन of wire and crimp the lug with crimpin,skin the इन्सुलेशन of wire and crimp the lug with crimpin,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0001,live wire,लाइव तार,लाइव तार,reat a Person is in Contact with Live Wire 5,reat a Person is in Contact with लाइव तार 5,reat a Person is in Contact with लाइव तार 5,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0231,fuse,फ्यूज,फ्यूज,3 Connect the glass fuse in low voltage circuit,3 Connect the glass फ्यूज in low voltage circuit,3 Connect the glass फ्यूज in low voltage circuit,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0288,voltage,वोल्टेज,वोल्टेज,TASK 3 : Vary the coil turns and supply voltage (AC),TASK 3 : Vary the coil turns and supply वोल्टेज (AC),TASK 3 : Vary the coil turns and supply वोल्टेज (AC),hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0201,voltage,वोल्टेज,वोल्टेज,ce the potentiometer resistance step by step and record the voltage & current in each step,ce the potentiometer resistance step by step and record the वोल्टेज & current in each step,ce the potentiometer resistance step by step and record the वोल्टेज & current in each step,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0044,cable,केबल,केबल,"acquired in HT lines & LT lines, Bus-bar panels & cables, power transformers, etc after switching OFF the main","acquired in HT lines & LT lines, Bus-bar panels & केबलs, power transformers, etc after switching OFF the main","acquired in HT lines & LT lines, Bus-bar panels & केबलs, power transformers, etc after switching OFF the main",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0019,voltage,वोल्टेज,वोल्टेज,49 To measure high current & voltage using CT,49 To measure high current & वोल्टेज using CT,49 To measure high current & वोल्टेज using CT,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0246,fuse,फ्यूज,फ्यूज,2 Use proper rating of fuse/MCB and electrical accessories,2 Use proper rating of फ्यूज/MCB and electrical accessories,2 Use proper rating of फ्यूज/MCB and electrical accessories,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0058,resistance,प्रतिरोध,प्रतिरोध,erify the ohms law with variable resistance & constant voltage method,erify the ohms law with variable प्रतिरोध & constant voltage method,erify the ohms law with variable प्रतिरोध & constant voltage method,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0098,voltage,वोल्टेज,वोल्टेज,Voltage drop across the,वोल्टेज drop across the,वोल्टेज drop across the,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0090,voltmeter,वोल्टमीटर,वोल्टमीटर,3 Note down voltmeter & Ammeter readings,3 Note down वोल्टमीटर & Ammeter readings,3 Note down वोल्टमीटर & Ammeter readings,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0110,resistance,प्रतिरोध,प्रतिरोध,variable resistance,variable प्रतिरोध,variable प्रतिरोध,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0214,conduit,कंड्यूट,कंड्यूट,Draw / insert the wires into the PVC conduit pipe with G,Draw / insert the wires into the PVC कंड्यूट pipe with G,Draw / insert the wires into the PVC कंड्यूट pipe with G,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0186,voltage,वोल्टेज,वोल्टेज,sure the battery voltage,sure the battery वोल्टेज,sure the battery वोल्टेज,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0114,ammeter,अमीटर,अमीटर,"Ammeter 0-1 A, MC","अमीटर 0-1 A, MC","अमीटर 0-1 A, MC",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0305,capacitor,संधारित्र,संधारित्र,TASK 2 : Test the capacitor for charge and discharge,TASK 2 : Test the संधारित्र for charge and discharge,TASK 2 : Test the संधारित्र for charge and discharge,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0070,ammeter,अमीटर,अमीटर,4 Note down the voltmeter & Ammeter readings in each s,4 Note down the voltmeter & अमीटर readings in each s,4 Note down the voltmeter & अमीटर readings in each s,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0152,voltage,वोल्टेज,वोल्टेज,TASK 1: Connect the cells in series and test the voltage & current,TASK 1: Connect the cells in series and test the वोल्टेज & current,TASK 1: Connect the cells in series and test the वोल्टेज & current,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0106,resistance,प्रतिरोध,प्रतिरोध,EXERCISE 7: Measurement of unknown resistance using,EXERCISE 7: Measurement of unknown प्रतिरोध using,EXERCISE 7: Measurement of unknown प्रतिरोध using,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0211,megger,मेगर,मेगर,• Megger 500 V - 1 No,• मेगर 500 V - 1 No,• मेगर 500 V - 1 No,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0249,resistance,प्रतिरोध,प्रतिरोध,• measure the earth resistance of earthing point,• measure the earth प्रतिरोध of earthing point,• measure the earth प्रतिरोध of earthing point,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0264,resistance,प्रतिरोध,प्रतिरोध,• Do not test earth resistance with main supply ON,• Do not test earth प्रतिरोध with main supply ON,• Do not test earth प्रतिरोध with main supply ON,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0236,fuse,फ्यूज,फ्यूज,• Connect the fuse always in phase line,• Connect the फ्यूज always in phase line,• Connect the फ्यूज always in phase line,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0104,voltage,वोल्टेज,वोल्टेज,Ir6 OR Total voltage (V) = v1 + v2 + v3…,Ir6 OR Total वोल्टेज (V) = v1 + v2 + v3…,Ir6 OR Total वोल्टेज (V) = v1 + v2 + v3…,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0105,resistance,प्रतिरोध,प्रतिरोध,1 Resistance Total /g14 /g14 /g32,1 प्रतिरोध Total /g14 /g14 /g32,1 प्रतिरोध Total /g14 /g14 /g32,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0270,earthing,अर्थिंग,अर्थिंग,EXERCISE 25 : Testing of protective multiple earthing,EXERCISE 25 : Testing of protective multiple अर्थिंग,EXERCISE 25 : Testing of protective multiple अर्थिंग,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0031,circuit breaker,सर्किट ब्रेकर,सर्किट ब्रेकर,115 Test tripping characteristic of circuit breaker for over current and short circuit,115 Test tripping characteristic of सर्किट ब्रेकर for over current and short circuit,115 Test tripping characteristic of सर्किट ब्रेकर for over current and short circuit,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0255,resistance,प्रतिरोध,प्रतिरोध,3 It is necessary to calibrate the earth tester before testing of earth resistance,3 It is necessary to calibrate the earth tester before testing of earth प्रतिरोध,3 It is necessary to calibrate the earth tester before testing of earth प्रतिरोध,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0054,resistance,प्रतिरोध,प्रतिरोध,• verify the ohms law by keeping circuit resistance consta,• verify the ohms law by keeping circuit प्रतिरोध consta,• verify the ohms law by keeping circuit प्रतिरोध consta,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0218,conduit,कंड्यूट,कंड्यूट,"Fix the conduits, casing an","Fix the कंड्यूटs, casing an","Fix the कंड्यूटs, casing an",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0260,resistance,प्रतिरोध,प्रतिरोध,6 Press the test button of earth tester note the resistance value recorded in earth tester,6 Press the test button of earth tester note the प्रतिरोध value recorded in earth tester,6 Press the test button of earth tester note the प्रतिरोध value recorded in earth tester,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0313,ammeter,अमीटर,अमीटर,and ammeter readings,and अमीटर readings,and अमीटर readings,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0176,voltage,वोल्टेज,वोल्टेज,• Do not charge the battery with abnormal voltage / curre,• Do not charge the battery with abnormal वोल्टेज / curre,• Do not charge the battery with abnormal वोल्टेज / curre,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0041,capacitor,संधारित्र,संधारित्र,• Capacitor Any value,• संधारित्र Any value,• संधारित्र Any value,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0089,voltage,वोल्टेज,वोल्टेज,"otal resistance, current and voltage drop","otal resistance, current and वोल्टेज drop","otal resistance, current and वोल्टेज drop",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0122,voltage,वोल्टेज,वोल्टेज,Set the supply voltage to 50 V,Set the supply वोल्टेज to 50 V,Set the supply वोल्टेज to 50 V,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0003,resistance,प्रतिरोध,प्रतिरोध,07 Measurement of unknown resistance using Wheatstone bridge 13,07 Measurement of unknown प्रतिरोध using Wheatstone bridge 13,07 Measurement of unknown प्रतिरोध using Wheatstone bridge 13,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0087,ammeter,अमीटर,अमीटर,e of lamps / resisters and note voltmeter & Ammeter readings,e of lamps / resisters and note voltmeter & अमीटर readings,e of lamps / resisters and note voltmeter & अमीटर readings,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0242,cable,केबल,केबल,ires & cables etc required for the wiring,ires & केबलs etc required for the wiring,ires & केबलs etc required for the wiring,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0102,resistance,प्रतिरोध,प्रतिरोध,Total Resistance (R) = R1+R2+R3+……,Total प्रतिरोध (R) = R1+R2+R3+……,Total प्रतिरोध (R) = R1+R2+R3+……,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0203,ammeter,अमीटर,अमीटर,eter & ammeter reading shows,eter & अमीटर reading shows,eter & अमीटर reading shows,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0071,voltage,वोल्टेज,वोल्टेज,Method-1 (Constant voltage & variable resistance method),Method-1 (Constant वोल्टेज & variable resistance method),Method-1 (Constant वोल्टेज & variable resistance method),hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0256,resistance,प्रतिरोध,प्रतिरोध,P1 & P2 C2 of earth tester and connect resistance of 100 Ω across,P1 & P2 C2 of earth tester and connect प्रतिरोध of 100 Ω across,P1 & P2 C2 of earth tester and connect प्रतिरोध of 100 Ω across,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0194,voltage,वोल्टेज,वोल्टेज,"Check and study the construction, voltage & power ratin","Check and study the construction, वोल्टेज & power ratin","Check and study the construction, वोल्टेज & power ratin",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0263,resistance,प्रतिरोध,प्रतिरोध,value of earth resistance,value of earth प्रतिरोध,value of earth प्रतिरोध,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0321,capacitor,संधारित्र,संधारित्र,2 Fully Charged: capacitor voltage equals sou,2 Fully Charged: संधारित्र voltage equals sou,2 Fully Charged: संधारित्र voltage equals sou,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0078,voltage,वोल्टेज,वोल्टेज,Method-2 (Constant resistance & variable voltage method),Method-2 (Constant resistance & variable वोल्टेज method),Method-2 (Constant resistance & variable वोल्टेज method),hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0199,ammeter,अमीटर,अमीटर,6 Record the readings of open circuit voltage & current in voltmeter and ammeter,6 Record the readings of open circuit voltage & current in voltmeter and अमीटर,6 Record the readings of open circuit voltage & current in voltmeter and अमीटर,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0314,capacitor,संधारित्र,संधारित्र,TASK 3 : Testing of capacitor with ohmmeter,TASK 3 : Testing of संधारित्र with ohmmeter,TASK 3 : Testing of संधारित्र with ohmmeter,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0013,voltage,वोल्टेज,वोल्टेज,31 To build up the voltage in DC shunt Generator 60,31 To build up the वोल्टेज in DC shunt Generator 60,31 To build up the वोल्टेज in DC shunt Generator 60,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0014,voltage,वोल्टेज,वोल्टेज,32 To build up the voltage in DC compound Generator 62,32 To build up the वोल्टेज in DC compound Generator 62,32 To build up the वोल्टेज in DC compound Generator 62,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0190,voltage,वोल्टेज,वोल्टेज,• measure the open circuit voltage & short circuit current of solar cells / PV modules and calculate the power,• measure the open circuit वोल्टेज & short circuit current of solar cells / PV modules and calculate the power,• measure the open circuit वोल्टेज & short circuit current of solar cells / PV modules and calculate the power,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0267,resistance,प्रतिरोध,प्रतिरोध,Earth Resistance Ω Ω Ω Ω,Earth प्रतिरोध Ω Ω Ω Ω,Earth प्रतिरोध Ω Ω Ω Ω,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0128,voltage,वोल्टेज,वोल्टेज,Applied voltage,Applied वोल्टेज,Applied वोल्टेज,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0068,voltage,वोल्टेज,वोल्टेज,3 Keep the circuit resistance constant and vary the input voltage step by step with Auto Transformer,3 Keep the circuit resistance constant and vary the input वोल्टेज step by step with Auto Transformer,3 Keep the circuit resistance constant and vary the input वोल्टेज step by step with Auto Transformer,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0294,capacitor,संधारित्र,संधारित्र,• identify the type of capacitor by visual inspection,• identify the type of संधारित्र by visual inspection,• identify the type of संधारित्र by visual inspection,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0015,voltage,वोल्टेज,वोल्टेज,35 Manual voltage control in DC Generator 68,35 Manual वोल्टेज control in DC Generator 68,35 Manual वोल्टेज control in DC Generator 68,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
